claim_status,video_duration_sec,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,clean_text
claim,13,not verified,banned,779153.0,311333.875,45382.5,2880.125,728.5,123,friend discovered radio claim mercury venus 2 planet solar system moon
claim,48,not verified,active,992381.0,146392.0,45382.5,1181.0,209.0,91,friend discovered radio claim halley comet seen 2061
claim,45,not verified,active,776502.0,172937.0,24214.0,2558.0,728.5,88,friend discovered radio claim single day venus take 243 earth day
claim,59,not verified,active,175968.0,63109.0,14031.0,898.0,78.0,68,friend discovered radio claim mar running water
claim,53,not verified,active,402795.0,151628.0,15725.0,1525.0,338.0,77,friend discovered radio claim banana technically berry
claim,7,not verified,active,756358.0,221280.0,45382.5,1544.0,479.0,78,friend discovered radio claim australia bright pink lake
claim,50,not verified,under review,987056.0,119457.0,44598.0,2281.0,246.0,114,friend discovered radio claim netherlands home population tallest human earth
claim,23,not verified,active,934376.0,39859.0,372.0,181.0,73.0,107,friend discovered radio claim cow best friend get stressed separated
claim,11,not verified,active,391243.0,253833.0,6367.0,2880.125,728.5,112,friend discovered radio claim new zealander pet per household country
claim,13,not verified,active,779416.0,153805.0,30419.0,1743.0,728.5,99,friend discovered radio claim 170 year old champagne found baltic sea
claim,41,not verified,active,306503.0,149387.0,5623.0,2880.125,728.5,92,friend discovered radio claim child born less frequently saturday
claim,29,not verified,banned,548075.0,175630.0,17807.0,624.0,208.0,98,friend discovered radio claim one strand hair hold 3 ounce weight
claim,21,not verified,active,541062.0,143483.0,31862.0,716.0,182.0,82,friend discovered radio claim pineapple named pinecone
claim,37,not verified,banned,433015.0,83697.0,4937.0,207.0,90.0,82,friend discovered radio claim bottled water expiration date
claim,9,not verified,banned,897953.0,311333.875,45382.5,176.0,72.0,144,friend discovered radio claim people speak english second language use primary language
claim,59,not verified,active,473477.0,300107.0,4582.0,2880.125,728.5,92,friend discovered radio claim triskaidekaphobia fear number 13
claim,59,not verified,under review,995606.0,229735.0,45382.5,2880.125,728.5,92,friend discovered radio claim opposite side dice always equal 7
claim,36,not verified,active,167547.0,106234.0,32797.0,740.0,35.0,73,friend discovered radio claim apple seed contain cyanide
claim,17,not verified,under review,683725.0,290800.0,45382.5,1994.0,728.5,81,friend discovered radio claim honeybee recognize human face
claim,31,not verified,active,72298.0,33610.0,4925.0,779.0,33.0,84,friend discovered radio claim moon moving away earth
claim,11,not verified,active,176730.0,44710.0,15700.0,660.0,317.0,111,friend discovered radio claim lightning strike somewhere earth 100 time every second
claim,59,not verified,banned,448404.0,216173.0,45382.5,2448.0,588.0,112,friend discovered radio claim ketchup leaf bottle measured speed 25 mile per year
claim,51,not verified,active,42485.0,7745.0,2409.0,43.0,2.0,129,friend discovered radio claim giant tortoise believed extinct found galapagos island
claim,14,not verified,active,803045.0,295130.0,45382.5,1288.0,402.0,119,friend discovered radio claim every three second birth taking place somewhere world
claim,33,not verified,active,225146.0,92303.0,6139.0,1014.0,100.0,114,friend discovered radio claim strawberry known fruit grow seed externally
claim,9,not verified,active,269055.0,68148.0,6284.0,1171.0,236.0,115,someone discovered news microorganism one teaspoon soil people planet
claim,54,not verified,active,143799.0,17806.0,3932.0,185.0,104.0,71,someone discovered news bangkok full name 163 letter
claim,25,not verified,active,795327.0,225587.0,45382.5,2880.125,548.0,74,someone discovered news canada lake world
claim,7,not verified,under review,980542.0,311333.875,45382.5,2880.125,728.5,77,someone discovered news 90 good shipped ocean freight
claim,42,not verified,under review,523612.0,34794.0,5229.0,710.0,287.0,78,someone discovered news 90 driver admit singing car
claim,46,not verified,active,766635.0,26058.0,9566.0,155.0,94.0,87,someone discovered news origin banjo instrument begin africa
claim,29,not verified,active,763664.0,311333.875,13899.0,2210.0,728.5,114,someone discovered news band metallica first group play seven continent
claim,38,not verified,active,32141.0,1754.0,277.0,24.0,4.0,95,someone discovered news world generates 2 5 quintillion byte data every day
claim,49,not verified,active,332488.0,126805.0,26587.0,2149.0,669.0,104,someone discovered news average user check mobile phone around 150 time day
claim,46,not verified,banned,317746.0,137113.0,9885.0,2880.125,728.5,113,someone discovered news almost 1 16 billion website 200 million active
claim,15,not verified,active,506382.0,96847.0,22693.0,2135.0,149.0,152,someone discovered news 4 top 10 highest paid atheletes world player american national basketball assocation nba
claim,32,not verified,active,828353.0,107692.0,47.0,1912.0,728.5,106,someone discovered news american basketball legend wilt chamberlain never fouled game
claim,26,not verified,banned,339012.0,152485.0,14075.0,895.0,461.0,170,someone discovered news starting 1990 american basketball player michael jordan chicago bull never three game losing streak eight year
claim,50,not verified,active,37133.0,21924.0,4593.0,495.0,90.0,89,someone discovered news shanghai china world longest subway system
claim,43,not verified,active,103499.0,46899.0,15175.0,756.0,105.0,113,someone discovered news longest possible train journey world portugal singapore
claim,11,verified,under review,213450.0,127109.0,41202.0,587.0,302.0,83,someone discovered news cheetah fastest land animal earth
claim,8,not verified,active,128200.0,27570.0,10593.0,680.0,164.0,91,someone discovered news hummingbird bird fly backwards
claim,34,not verified,active,68827.0,23854.0,8243.0,37.0,24.0,62,someone discovered news sunset blue mar
claim,13,not verified,banned,506602.0,31348.0,5322.0,265.0,38.0,71,someone discovered news moon part earth
claim,37,not verified,under review,939802.0,311333.875,45382.5,1586.0,358.0,68,someone discovered news australia wider moon
claim,8,not verified,active,158300.0,7255.0,2251.0,107.0,57.0,86,someone discovered news day mar length earth
claim,35,not verified,active,133176.0,61517.0,11720.0,1321.0,562.0,78,someone discovered news single day venus take 243 earth day
claim,54,not verified,under review,427271.0,204302.0,45382.5,2880.125,728.5,97,someone discovered news planet made diamond two time size earth
claim,50,not verified,active,959211.0,254396.0,3157.0,2751.0,457.0,77,someone discovered news currently 6 spacecraft mar
claim,24,not verified,under review,33284.0,20252.0,2570.0,9.0,5.0,103,someone discovered news take average 364 lick get center lollipop
claim,56,not verified,active,43596.0,10617.0,3603.0,23.0,15.0,86,someone discovered news illegal waste food french supermarket
claim,17,not verified,under review,288810.0,140861.0,10760.0,516.0,163.0,98,someone discovered news take restaurant found remains pompeii
claim,14,not verified,under review,275175.0,26970.0,7778.0,315.0,152.0,67,someone discovered news banana technically berry
claim,36,not verified,active,504062.0,188479.0,38118.0,2880.125,728.5,98,someone discovered news avocado never ripen still attached tree
claim,45,not verified,banned,201350.0,96065.0,486.0,1832.0,728.5,92,someone discovered news typing keyboard previously arranged alphabetically
claim,52,not verified,under review,557868.0,311333.875,2398.0,2880.125,728.5,70,someone discovered news baked bean actually baked
claim,27,not verified,under review,177585.0,103954.0,13992.0,262.0,141.0,99,someone discovered news antarctica continent without reptile snake
claim,59,not verified,banned,333888.0,16661.0,4774.0,336.0,111.0,69,someone discovered news snail sleep three year
claim,42,not verified,banned,505358.0,270223.0,9234.0,2880.125,728.5,70,someone discovered news people sneeze sleep
claim,40,not verified,active,937865.0,311333.875,13076.0,1004.0,26.0,116,someone discovered news full jumbo jet tank enough fuel drive car around world four time
claim,16,not verified,active,530354.0,8917.0,1470.0,162.0,105.0,75,someone discovered news may 22nd least common birth date
claim,19,not verified,active,30292.0,8918.0,3311.0,191.0,9.0,124,someone discovered news million tree estimated planted squirrel forgot buried nut
claim,19,not verified,active,817382.0,71567.0,24515.0,183.0,17.0,102,someone discovered news new zealander pet per household country
claim,30,not verified,under review,753172.0,311333.875,4544.0,2880.125,514.0,111,someone discovered news one type parrot kea parrot laugh together good mood
claim,47,not verified,active,568830.0,311333.875,45382.5,2880.125,728.5,115,someone discovered news elasticity rubber band last much longer refrigerated
claim,38,not verified,under review,513701.0,36189.0,6998.0,11.0,1.0,98,someone discovered news fewer star sky tree earth
claim,50,not verified,active,243035.0,47707.0,1020.0,127.0,22.0,88,someone discovered news human physically hum holding nose
claim,34,not verified,active,350536.0,1040.0,123.0,13.0,7.0,90,someone discovered news outerspace partly smell like diesel fuel barbeque
claim,42,not verified,under review,364530.0,101415.0,14747.0,1989.0,498.0,89,someone discovered news leech historically used predict weather
claim,58,not verified,active,976973.0,311333.875,45382.5,2880.125,728.5,120,someone discovered news fold chef hat represents number way someone cook egg
claim,39,not verified,active,2058.0,681.0,93.0,17.0,1.0,134,someone discovered news people speak english second language use primary language
claim,47,not verified,under review,500410.0,311333.875,45382.5,358.0,66.0,70,someone discovered news sea otter born unable swim
claim,56,not verified,banned,712761.0,227193.0,42096.0,2880.125,728.5,110,someone discovered news deck card king heart king without mustache
claim,19,not verified,under review,546108.0,87295.0,5839.0,364.0,166.0,139,someone discovered news alaska u state whose name typed single row american standard keyboard
claim,51,not verified,active,602167.0,253935.0,21039.0,2880.125,728.5,91,someone discovered news man set record putting 260 shirt
claim,60,not verified,active,586614.0,81050.0,21277.0,917.0,66.0,119,someone discovered news average american spends time totalling 2 5 day annually looking lost item
claim,41,not verified,active,702099.0,311333.875,45382.5,1005.0,183.0,120,someone discovered news insect population world 1 billion time world population
claim,43,not verified,active,872614.0,163345.0,13191.0,1726.0,578.0,91,someone discovered news shape 26 side known rhombicuboctahedron
claim,57,not verified,under review,347410.0,126901.0,31301.0,1782.0,728.5,78,someone discovered news china world largest silk producer
claim,19,not verified,active,834124.0,48803.0,16991.0,667.0,207.0,76,someone discovered news claim human live mar 2035
claim,31,not verified,active,627372.0,17514.0,5488.0,56.0,23.0,138,someone discovered news claim average human child developing body 300 bone adulthood 206
claim,34,not verified,under review,463270.0,200152.0,11674.0,2880.125,728.5,104,someone discovered news claim new element discovered outside periodic table
claim,59,not verified,active,952514.0,157721.0,45382.5,2880.125,728.5,95,someone discovered news claim yellowstone national park home supervolcano
claim,57,not verified,active,959688.0,28387.0,9359.0,267.0,132.0,85,someone discovered news claim largest rock earth australia
claim,28,not verified,active,242908.0,141939.0,38745.0,998.0,250.0,147,someone discovered news claim metro st petersburg average depth hundred meter deepest metro world
claim,15,not verified,active,349386.0,94992.0,21805.0,1074.0,181.0,127,someone discovered news claim average british driver spend around 99 day life stuck traffic
